X,Y,ExtractDate,Latitude,Longitude,Week,EpiWeek,WeeklyBoosterVaccines,Female,Male,NA,Moderna,Pfizer,AstraZeneca,Janssen,AD_Moderna,AD_Pfizer,AD_AstraZeneca,AD_Janssen,ID_Moderna,ID_Pfizer,ID_AstraZeneca,ID_Janssen,AD_Age0to9,AD_Age10to19,AD_Age20to29,AD_Age30to39,AD_Age40to49,AD_Age50to59,AD_Age60to69,AD_Age70to79,AD_Age80_,AD_NA,AD_Age0to9_Cum,AD_Age10to19_Cum,AD_Age20to29_Cum,AD_Age30to39_Cum,AD_Age40to49_Cum,AD_Age50to59_Cum,AD_Age60to69_Cum,AD_Age70to79_Cum,AD_Age80__Cum,AD_NA_Cum,BoosterPer_Age0to9,BoosterPer_Age10to19,BoosterPer_Age20to29,BoosterPer_Age30to39,BoosterPer_Age40to49,BoosterPer_Age50to59,BoosterPer_Age60to69,BoosterPer_Age70to79,BoosterPer_Age80_,BoosterPer_NA,ID_Age0to9,ID_Age10to19,ID_Age20to29,ID_Age30to39,ID_Age40to49,ID_Age50to59,ID_Age60to69,ID_Age70to79,ID_Age80_,ID_NA,ID_Age0to9_Cum,ID_Age10to19_Cum,ID_Age20to29_Cum,ID_Age30to39_Cum,ID_Age40to49_Cum,ID_Age50to59_Cum,ID_Age60to69_Cum,ID_Age70to79_Cum,ID_Age80__Cum,ID_NA_Cum,WeeklyAdditionalDose2,AD2_Age05to11,AD2_Age12to19,AD2_Age20to29,AD2_Age30to39,AD2_Age40to49,AD2_Age50to59,AD2_Age60to69,AD2_Age70to79,AD2_Age80_,AD2_NA,AD2_Age05to11_Cum,AD2_Age12to19_Cum,AD2_Age20to29_Cum,AD2_Age30to39_Cum,AD2_Age40to49_Cum,AD2_Age50to59_Cum,AD2_Age60to69_Cum,AD2_Age70to79_Cum,AD2_Age80__Cum,AD2_NA_Cum,Booster2Per_Age05to11,Booster2Per_Age12to19,Booster2Per_Age20to29,Booster2Per_Age30to39,Booster2Per_Age40to49,Booster2Per_Age50to59,Booster2Per_Age60to69,Booster2Per_Age70to79,Booster2Per_Age80_,Booster2Per_NA,WeeklyAdditionalDose3,AD3_Age05to11,AD3_Age12to19,AD3_Age20to29,AD3_Age30to39,AD3_Age40to49,AD3_Age50to59,AD3_Age60to69,AD3_Age70to79,AD3_Age80_,AD3_NA,AD3_Age05to11_cum,AD3_Age12to19_cum,AD3_Age20to29_cum,AD3_Age30to39_cum,AD3_Age40to49_cum,AD3_Age50to59_cum,AD3_Age60to69_cum,AD3_Age70to79_cum,AD3_Age80__cum,AD3_NA_cum,Booster3Per_Age05to11,Booster3Per_Age12to19,Booster3Per_Age20to29,Booster3Per_Age30to39,Booster3Per_Age40to49,Booster3Per_Age50to59,Booster3Per_Age60to69,Booster3Per_Age70to79,Booster3Per_Age80_,Booster3Per_NA,WeeklyAdditionalDose4,AD4_Age05to11,AD4_Age12to19,AD4_Age20to29,AD4_Age30to39,AD4_Age40to49,AD4_Age50to59,AD4_Age60to69,AD4_Age70to79,AD4_Age80_,AD4_NA,AD4_Age05to11_cum,AD4_Age12to19_cum,AD4_Age20to29_cum,AD4_Age30to39_cum,AD4_Age40to49_cum,AD4_Age50to59_cum,AD4_Age60to69_cum,AD4_Age70to79_cum,AD4_Age80__cum,AD4_NA_cum,Booster4Per_Age05to11,Booster4Per_Age12to19,Booster4Per_Age20to29,Booster4Per_Age30to39,Booster4Per_Age40to49,Booster4Per_Age50to59,Booster4Per_Age60to69,Booster4Per_Age70to79,Booster4Per_Age80_,Booster4Per_NA,ObjectId
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W43,2022-W43 - 23 October 2022 to 29 October 2022,3287,1713,1572,2,402,2881,4,0,385,2601,4,0,17,280,0,0,1,318,278,440,422,503,512,320,196,0,69,112818,335370,397169,541493,547221,480556,376570,233436,3,0.0144034167409452,20.4111983152593,54.2303979353737,57.761886686533,69.0538920628443,86.1475030462175,94.5743665436654,100,100,Inf,7,2,8,7,12,33,77,101,50,0,236,1144,5829,10260,19964,26248,30317,27079,13659,0,42989,0,121,793,2001,3302,12474,16094,5159,3045,0,1,956,6565,16216,27017,118635,234402,283882,179231,0,0.000208745170158625,0.172960924581076,1.06158142483146,2.35835816619328,3.44534278718629,18.6763830771992,46.1307749077491,81.1297729994199,97.7716074974361,,30604,0,2,12,48,112,319,4785,14988,10338,0,0,9,57,186,523,1309,24411,89737,64406,0,0,0.00162829322304361,0.00921708167789695,0.0270507288426215,0.0666955723321771,0.206072284301039,4.80413284132841,25.645664183178,35.13386720199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W44,2022-W44 - 30 October 2022 to 05 November 2022,3055,1561,1494,0,125,2927,2,0,125,2610,2,0,0,317,0,0,2,675,241,337,348,492,345,166,132,0,71,113493,335611,397506,541841,547713,480901,376736,233568,3,0.0148209070812624,20.5333203069875,54.2693684035206,57.8108979533069,69.0982707610692,86.2249572584987,94.6422632226322,100,100,Inf,4,5,3,10,10,36,64,117,68,0,240,1149,5832,10270,19974,26284,30381,27196,13727,0,33291,0,170,821,1571,2769,14342,9285,2711,1622,0,1,1126,7386,17787,29786,132977,243687,286593,180853,0,0.000208745170158625,0.203717574349678,1.19433974163065,2.58683502109521,3.79845949806162,20.9342048506488,47.9580811808118,81.9045414405377,98.6564184250147,,17837,0,4,23,69,202,239,2940,8670,5690,0,0,13,80,255,725,1548,27351,98407,70096,0,0,0.00235197909995188,0.012936254986522,0.0370856766390778,0.0924556213017751,0.243697399616507,5.38273062730627,28.1234371025775,38.2377970280827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W45,2022-W45 - 06 November 2022 to 12 November 2022,3182,1672,1507,3,108,3068,2,0,108,2872,2,0,0,196,0,0,3,401,258,445,447,581,457,263,131,0,74,113894,335869,397951,542288,548294,481358,376999,233699,3,0.0154471425917383,20.6058698161476,54.3110878258521,57.8756160948928,69.155274433789,86.3164224969853,94.7322017220172,100,100,Inf,5,5,3,6,9,34,41,66,27,0,245,1154,5835,10276,19983,26318,30422,27262,13754,0,38701,0,111,868,1966,3361,15710,11077,3621,1987,0,1,1237,8254,19753,33147,148687,254764,290214,182840,0,0.000208745170158625,0.223799857433882,1.33469810823441,2.87275831628119,4.22707100591716,23.4073871167827,50.1380565805658,82.9393760127575,99.7403390866046,,27661,0,1,28,82,222,294,6640,12865,7529,0,0,14,108,337,947,1842,33991,111272,77625,0,0,0.00253290056917894,0.0174639442318048,0.049011266773997,0.120766170169353,0.289981014272355,6.68949569495695,31.8000863076611,42.3449126099195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W46,2022-W46 - 13 November 2022 to 19 November 2022,2600,1387,1212,1,78,2521,1,0,73,2333,1,0,5,188,0,0,1,294,250,421,352,380,352,236,121,0,75,114188,336119,398372,542640,548674,481710,377235,233820,3,0.0156558877618969,20.6590607281004,54.351513622685,57.9368438198538,69.2001632319935,86.3762448560643,94.8014760147601,100,100,Inf,6,1,1,4,8,27,38,65,43,0,251,1155,5836,10280,19991,26345,30460,27327,13797,0,31749,0,81,1040,2493,3775,10453,8253,3581,2073,0,1,1318,9294,22246,36922,159140,263017,293795,184913,0,0.000208745170158625,0.238454496441275,1.5028694230592,3.23532534318794,4.70847786166089,25.052974273237,51.7622632226322,83.9627791066871,100.871173274564,,29012,0,2,20,56,125,252,5904,14671,7982,0,0,16,128,393,1072,2094,39895,125943,85607,0,0,0.00289474350763308,0.0206980079784353,0.0571555722319905,0.136706794531728,0.329652683977368,7.85141451414514,35.9928667575469,46.6991424643785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W47,2022-W47 - 20 November 2022 to 26 November 2022,2793,1391,1400,2,57,2734,0,0,55,2495,0,0,2,239,0,0,1,297,248,386,346,523,406,219,126,0,76,114485,336367,398758,542986,549197,482116,377454,233946,3,0.0158646329320555,20.7127944044608,54.3916160131432,57.9929813539035,69.2442868802285,86.4585793134282,94.8813776137761,100,100,Inf,5,4,2,1,12,38,62,71,46,0,256,1159,5838,10281,20003,26383,30522,27398,13843,0,32476,0,85,799,1933,3195,12483,8801,3357,1823,0,1,1403,10093,24179,40117,171623,271818,297152,186736,0,0.000208745170158625,0.253832821325575,1.63207026973709,3.51644931551476,5.11592022036319,27.0181387689818,53.4943173431734,84.9221659221916,101.865630932379,,25771,0,3,17,70,146,282,4442,13281,7530,0,0,19,145,463,1218,2376,44337,139224,93137,0,0,0.00343750791531428,0.0234469621630712,0.0673359540544825,0.155325443786982,0.374047171504406,8.72560885608856,39.7884033368485,50.8068035523359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W48,2022-W48 - 27 November 2022 to 03 December 2022,2204,1148,1055,1,60,2138,3,0,59,2080,3,0,1,58,0,0,8,224,196,316,330,436,325,190,120,0,84,114709,336563,399074,543316,549633,482441,377644,234066,3,0.0175345942933245,20.7533208135677,54.4233098378602,58.0389385061308,69.2863701285452,86.5272175991083,94.9453382533825,100,100,Inf,2,5,3,1,3,5,10,22,8,0,258,1164,5841,10282,20006,26388,30532,27420,13851,0,26670,0,57,800,1737,2683,9729,7429,2791,1444,0,1,1460,10893,25916,42800,181352,279247,299943,188180,0,0.000208745170158625,0.264145345071518,1.76143281960231,3.76906821873859,5.45806978167721,28.5497485886646,54.9563591635916,85.7197973198899,102.653341770495,,22799,0,5,12,56,146,243,4423,11502,6412,0,0,24,157,519,1364,2619,48760,150726,99549,0,0,0.00434211526144962,0.0253874004110495,0.0754802595124761,0.173944093042236,0.412301995862812,9.59606396063961,43.0755249191937,54.3045887974863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W49,2022-W49 - 04 December 2022 to 10 December 2022,2123,1080,1041,2,38,2080,1,0,38,1999,1,0,0,81,0,0,3,310,233,320,278,340,279,173,106,0,87,115019,336796,399394,543594,549973,482720,377817,234172,3,0.0181608298038004,20.8094064690281,54.4609866805085,58.0854773944622,69.3218220771271,86.5807428677579,95.00024600246,100,100,Inf,5,7,4,2,4,6,15,25,13,0,263,1171,5845,10284,20010,26394,30547,27445,13864,0,25057,0,122,1094,2467,4046,7835,5792,2426,1275,0,1,1582,11987,28383,46846,189187,285039,302369,189455,0,0.000208745170158625,0.28621776431722,1.938336106543,4.12785396096842,5.97403591103856,29.7831911765169,56.0962361623616,86.4131164781902,103.348862074232,,21387,0,4,26,53,143,241,4377,10756,5787,0,0,28,183,572,1507,2860,53137,161482,105336,0,0,0.00506580113835788,0.0295916832816692,0.0831882628923628,0.192180167312793,0.450241965699748,10.4574661746617,46.1494494314268,57.4614327172751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W50,2022-W50 - 11 December 2022 to 17 December 2022,1689,885,801,3,29,1656,1,0,29,1609,1,0,0,47,0,0,1,238,171,303,247,274,231,128,49,0,88,115257,336967,399697,543841,550247,482951,377945,234221,3,0.018369574973959,20.8524657787041,54.4886379255422,58.1295439043509,69.3533207508672,86.6238779371991,95.0457072570726,100,100,Inf,4,3,1,2,7,4,6,14,6,0,267,1174,5846,10286,20017,26398,30553,27459,13870,0,19766,0,111,931,2205,3620,5897,4469,1698,835,0,1,1693,12918,30588,50466,195084,289508,304067,190290,0,0.000208745170158625,0.306300047401425,2.08888177394865,4.44853598837691,6.43567639257294,30.7115397330663,56.9757441574416,86.8983827316089,103.804359684916,,15489,0,2,23,45,115,267,3275,7576,4186,0,0,30,206,617,1622,3127,56412,169058,109522,0,0,0.00542764407681202,0.0333108565902943,0.0897327940639648,0.206845541726178,0.492275044315774,11.1019926199262,48.3145714195896,59.7449213380174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W51,2022-W51 - 18 December 2022 to 24 December 2022,1326,687,636,3,22,1303,1,0,22,1242,1,0,0,61,0,0,0,194,174,247,154,178,172,89,57,0,88,115451,337141,399944,543995,550425,483123,378034,234278,3,0.018369574973959,20.8875645437341,54.5167742801378,58.1654661087817,69.3729596000816,86.6518999896098,95.079557195572,100,100,Inf,2,2,1,1,3,8,12,22,10,0,269,1176,5847,10287,20020,26406,30565,27481,13880,0,13376,0,112,755,1362,2265,4285,3064,997,536,0,1,1805,13673,31950,52731,199369,292572,305064,190826,0,0.000208745170158625,0.326563251954856,2.21096768038395,4.6466171318374,6.72452050601918,31.3861155453123,57.5787453874539,87.183312327992,104.096750965546,,9335,0,2,13,40,99,218,2428,4134,2401,0,0,32,219,657,1721,3345,58840,173192,111923,0,0,0.00578948701526615,0.0354129980256041,0.0955501551053888,0.219470516221179,0.526594187155825,11.579827798278,49.4960147008811,61.0546815335268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W52,2022-W52 - 25 December 2022 to 31 December 2022,949,458,491,0,17,929,3,0,17,915,3,0,0,14,0,0,0,334,137,185,126,71,56,20,6,0,88,115785,337278,400129,544121,550496,483179,378054,234284,3,0.018369574973959,20.947992314456,54.5389276168023,58.1923714035983,69.3890277494389,86.6630773251219,95.090578105781,100,100,Inf,9,2,1,0,0,0,1,1,0,0,278,1178,5848,10287,20020,26406,30566,27482,13880,0,16033,0,213,1720,3201,6505,2958,1104,228,104,0,1,2018,15393,35151,59236,202327,293676,305292,190930,0,0.000208745170158625,0.365099524900222,2.48909716259417,5.11215144917735,7.55407059783718,31.851785382564,57.7960147601476,87.2484717542461,104.153483602086,,2460,0,0,7,19,31,110,756,1078,459,0,0,32,226,676,1752,3455,59596,174270,112382,0,0,0.00578948701526615,0.0365449203369248,0.0983134016000652,0.223423791063048,0.543911185836584,11.7286100861009,49.8040930408018,61.3050688428724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W01,2023-W01 - 01 January 2023 to 07 January 2023,2070,1071,999,0,24,2043,3,0,23,2030,3,0,1,13,0,0,10,616,296,425,340,178,106,58,27,0,98,116401,337574,400554,544461,550674,483285,378112,234311,3,0.0204570266755453,21.0594399394999,54.5867917602524,58.2541808646635,69.4323862477045,86.6910993775326,95.1114391143911,100,100,Inf,3,1,0,1,1,1,3,1,3,0,281,1179,5848,10288,20021,26407,30569,27483,13883,0,32116,0,441,3700,6683,12082,5659,2431,788,332,0,1,2459,19093,41834,71318,207986,296107,306080,191262,0,0.000208745170158625,0.444885892829359,3.08739895572082,6.08408704517326,9.0948275862069,32.7426662510587,58.2744403444034,87.4736718765629,104.334591634118,,7012,0,2,20,42,100,303,2030,3079,1436,0,0,34,246,718,1852,3758,61626,177349,113818,0,0,0.00615132995372029,0.0397789840835553,0.10442163069356,0.236176290552948,0.59161164583904,12.1281180811808,50.6840310821895,62.0884156320234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W02,2023-W02 - 08 January 2023 to 14 January 2023,2264,1163,1100,1,20,2242,1,0,20,2220,1,0,0,22,0,0,5,527,331,462,416,208,175,84,34,0,103,116928,337905,401016,544877,550882,483460,378196,234345,3,0.0215007525263384,21.1547855537825,54.6403155152591,58.3213713846919,69.4854366455825,86.7238442477653,95.1458794587946,100,100,Inf,4,2,1,1,1,4,7,2,0,0,285,1181,5849,10289,20022,26411,30576,27485,13883,0,28723,0,320,3007,5605,10169,5371,2789,984,478,0,1,2779,22100,47439,81487,213357,298896,307064,191740,0,0.000208745170158625,0.50278076298202,3.57364044002671,6.8992447611028,10.3916292593348,33.588208068462,58.8233210332103,87.7548862425017,104.595343559755,,9290,0,3,17,44,135,381,2602,3960,2148,0,0,37,263,762,1987,4139,64228,181309,115966,0,0,0.00669409436140149,0.0425279382681912,0.110820727839127,0.253392164864313,0.651591432178762,12.640196801968,51.8157474329187,63.2601627790264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W03,2023-W03 - 15 January 2023 to 21 January 2023,1790,933,857,0,22,1763,2,0,22,1752,2,0,0,11,0,0,1,379,284,435,281,178,112,72,37,0,104,117307,338189,401451,545158,551060,483572,378268,234382,3,0.021709497696497,21.2233547906196,54.6862392204613,58.3846351860174,69.5212711691492,86.751866300176,95.1679212792128,100,100,Inf,2,0,0,0,0,2,4,0,3,0,287,1181,5849,10289,20022,26413,30580,27485,13886,0,19208,0,232,2061,3955,6378,3567,2012,662,341,0,1,3011,24161,51394,87865,216924,300908,307726,192081,0,0.000208745170158625,0.5447545438427,3.90691070911699,7.47443633407359,11.2049836768007,34.1497511075008,59.2192865928659,87.9440772082044,104.781361146872,,7131,0,1,14,48,123,332,2002,2987,1624,0,0,38,277,810,2110,4471,66230,184296,117590,0,0,0.00687501583062856,0.0447917828908326,0.117801561088835,0.26907773923689,0.703857282742509,13.0341943419434,52.6693930742389,64.1460647188461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W04,2023-W04 - 22 January 2023 to 28 January 2023,1100,609,490,1,13,1083,1,0,13,1080,1,0,0,3,0,0,2,184,195,267,183,108,75,58,25,0,106,117491,338384,401718,545341,551168,483647,378326,234407,3,0.0221269880368143,21.2566443409574,54.7177713419909,58.4234660709689,69.5446082432157,86.7688684443353,95.1826814268143,100,100,Inf,1,0,0,0,0,0,0,2,0,0,288,1181,5849,10289,20022,26413,30580,27487,13886,0,10734,0,111,1128,2107,3177,2055,1312,551,293,0,1,3122,25289,53501,91042,218979,302220,308277,192374,0,0.000208745170158625,0.564836826926904,4.08931190442695,7.7808658269306,11.6101305855948,34.4732641283095,59.4774907749077,88.1015458216518,104.941194440202,,7895,0,5,59,111,233,1310,2826,2028,1323,0,0,43,336,921,2343,5781,69056,186324,118913,0,0,0.00777962317676389,0.0543322709433926,0.133944737978787,0.298791063048358,0.910086994304282,13.590356703567,53.2489690235517,64.8677693163717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W05,2023-W05 - 29 January 2023 to 04 February 2023,1101,568,530,3,10,1088,3,0,10,1078,3,0,0,10,0,0,2,161,230,274,223,85,62,30,24,0,108,117652,338614,401992,545564,551253,483709,378356,234431,3,0.0225444783771316,21.2857726975029,54.7549630750772,58.4633149941027,69.5730463170782,86.7822497614977,95.1948831488315,100,100,Inf,2,1,2,1,0,1,2,0,1,0,290,1182,5851,10290,20022,26414,30582,27487,13887,0,12228,0,137,1628,2781,4278,1898,939,351,216,0,1,3259,26917,56282,95320,220877,303159,308628,192590,0,0.000208745170158625,0.589623068211012,4.35256469340267,8.1853178533356,12.1556825137727,34.772061069183,59.6622878228782,88.2018570436482,105.059023762247,,7281,0,11,50,98,239,1360,2751,1663,1109,0,0,54,386,1019,2582,7141,71807,187987,120022,0,0,0.00976975933826163,0.0624174303099688,0.148197272530276,0.329269536829219,1.12418806890276,14.1317589175892,53.7242327334665,65.4727356040935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W06,2023-W06 - 05 February 2023 to 11 February 2023,1063,559,503,1,12,1051,0,0,7,1047,0,0,5,4,0,0,2,197,211,289,211,70,40,19,15,0,110,117849,338825,402281,545775,551323,483749,378375,234446,3,0.0229619687174488,21.3214142269407,54.7890824476041,58.5053454276269,69.5999540910018,86.7932696697491,95.2027552275523,100,100,Inf,2,1,0,0,2,0,3,1,0,0,292,1183,5851,10290,20024,26414,30585,27488,13887,0,13326,0,192,1951,3193,5085,1734,736,257,178,0,1,3451,28868,59475,100405,222611,303895,308885,192768,0,0.000208745170158625,0.624359990302609,4.66804761188648,8.64968869846727,12.8041471128341,35.045039939296,59.8071340713407,88.2753042916627,105.15612385171,,4678,0,6,26,51,139,629,1668,1348,811,0,0,60,412,1070,2721,7770,73475,189335,120833,0,0,0.010855288153624,0.0666217131805885,0.155614407858091,0.34699551112018,1.22320981590456,14.460024600246,54.109473551846,65.9151410678828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W07,2023-W07 - 12 February 2023 to 18 February 2023,707,361,346,0,11,694,0,0,6,687,0,0,5,7,0,0,1,141,127,173,115,74,36,18,10,0,111,117990,338952,402454,545890,551397,483785,378393,234456,3,0.0231707138876074,21.3469241541017,54.8096187523952,58.5305055141311,69.6146194654152,86.8049192870434,95.209840098401,100,100,Inf,0,2,1,0,0,2,2,4,1,0,292,1185,5852,10290,20024,26416,30587,27492,13888,0,6898,0,198,930,1682,2230,1019,502,188,149,0,1,3649,29798,61157,102635,223630,304397,309073,192917,0,0.000208745170158625,0.660182441209569,4.8184315761048,8.89430873025915,13.0885278514589,35.2054583179842,59.9059286592866,88.3290322396266,105.237404263676,,4275,0,15,28,60,144,716,1413,1178,721,0,0,75,440,1130,2865,8486,74888,190513,121554,0,0,0.01356911019203,0.0711494024258712,0.164340449420227,0.365359110385636,1.33592773459023,14.7381057810578,54.4461305874922,66.30845098082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W08,2023-W08 - 19 February 2023 to 25 February 2023,543,275,267,1,2,541,0,0,1,533,0,0,1,8,0,0,1,68,120,123,97,70,22,20,13,0,112,118058,339072,402577,545987,551467,483807,378413,234469,3,0.0233794590577661,21.3592268140091,54.829023134875,58.5483938993335,69.6269893899204,86.8159391952948,95.2141697416974,100,100,Inf,0,0,1,0,0,1,3,3,1,0,292,1185,5853,10290,20024,26417,30590,27495,13889,0,4989,0,77,629,1114,1564,888,420,156,141,0,1,3726,30427,62271,104199,224518,304817,309229,193058,0,0.000208745170158625,0.674113394340053,4.92014288093633,9.05632223526281,13.2879769434809,35.3452537255161,59.9885854858549,88.3736150049584,105.314320626677,,3522,0,3,18,31,76,658,1026,977,733,0,0,78,458,1161,2941,9144,75914,191490,122287,0,0,0.0141118745997112,0.0740600597978387,0.168848904227331,0.37505100999796,1.43951487215332,14.940024600246,54.7253444447302,66.7083069672042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W09,2023-W09 - 26 February 2023 to 04 March 2023,567,292,275,0,5,561,1,0,5,551,1,0,0,10,0,0,0,67,108,149,91,76,35,22,9,0,112,118125,339180,402726,546078,551543,483842,378435,234478,3,0.0233794590577661,21.3713485524473,54.8464870791068,58.5700635692128,69.6385941644562,86.8279036671106,95.2210578105781,100,100,Inf,0,0,1,0,0,1,1,4,3,0,292,1185,5854,10290,20024,26418,30591,27499,13892,0,4470,0,61,550,1158,1386,734,356,131,94,0,1,3787,30977,63429,105585,225252,305173,309360,193152,0,0.000208745170158625,0.685149603962904,5.00907963396866,9.22473483741203,13.4647265864109,35.460805334895,60.0586469864699,88.4110530963588,105.365598202012,,3030,0,1,19,41,98,526,854,856,635,0,0,79,477,1202,3039,9670,76768,192346,122922,0,0,0.0142927960689383,0.0771324203571377,0.17481169929479,0.387548459498062,1.5223216112995,15.1080934809348,54.9699780801404,67.0547033537716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W10,2023-W10 - 05 March 2023 to 11 March 2023,442,218,224,0,2,439,1,0,2,431,1,0,0,8,0,0,0,55,97,104,82,41,36,11,8,0,112,118180,339277,402830,546160,551584,483878,378446,234486,3,0.0233794590577661,21.3812992332548,54.862172288278,58.5851887079205,69.649051214038,86.8343581848007,95.2281426814268,100,100,Inf,1,0,0,1,2,2,1,1,0,0,293,1185,5854,10291,20026,26420,30592,27500,13892,0,3096,0,40,392,711,988,527,251,101,86,0,1,3827,31369,64140,106573,225779,305424,309461,193238,0,0.000208745170158625,0.692386462731987,5.07246728340262,9.32813842992334,13.5907212813711,35.5437695013019,60.1080442804428,88.4399175790415,105.412511728382,,2490,0,6,12,31,173,356,693,716,503,0,0,85,489,1233,3212,10026,77461,193062,123425,0,0,0.0153783248843007,0.079072858605116,0.179320154101894,0.409610283615589,1.57836571612087,15.2444772447724,55.1746015415348,67.3290929324227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W11,2023-W11 - 12 March 2023 to 18 March 2023,324,149,175,0,23,299,1,0,23,288,1,0,0,11,0,0,0,40,76,77,69,22,13,11,4,0,112,118220,339353,402907,546229,551606,483891,378457,234490,3,0.0233794590577661,21.3885360920239,54.8744617305152,58.5963871279252,69.657850438686,86.8378215845369,95.2307011070111,100,100,Inf,0,0,0,7,0,1,1,2,1,0,293,1185,5854,10298,20026,26421,30593,27502,13893,0,2181,0,48,309,519,672,327,179,77,50,0,1,3875,31678,64659,107245,226106,305603,309538,193288,0,0.000208745170158625,0.701070693254886,5.12243356828806,9.40361868943582,13.6764180779433,35.595248215562,60.1432718327183,88.4619231747501,105.439787034411,,1623,0,2,11,25,159,220,426,467,313,0,0,87,500,1258,3371,10246,77887,193529,123738,0,0,0.0157401678227549,0.0808515936657627,0.182956004752784,0.42988675780453,1.61299971348239,15.3283148831488,55.3080640505729,67.4998363481638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2023-W12,2023-W12 - 19 March 2023 to 25 March 2023,303,141,162,0,45,257,0,0,44,253,0,0,1,4,0,0,0,27,69,90,60,26,9,8,9,0,112,118247,339422,402997,546289,551632,483900,378465,234499,3,0.0233794590577661,21.393420971693,54.885619250441,58.6094761902684,69.6655019383799,86.841914693316,95.2324723247232,100,100,Inf,1,0,0,1,1,0,0,2,0,0,294,1185,5854,10299,20027,26421,30593,27504,13893,0,1862,0,20,229,468,571,288,138,69,79,0,1,3895,31907,65127,107816,226394,305741,309607,193367,0,0.000208745170158625,0.704689122639427,5.15946359818698,9.47168181362048,13.7492348500306,35.6405872666534,60.170430504305,88.4816424748007,105.482882017936,,1787,0,5,10,81,107,216,411,487,470,0,0,92,510,1339,3478,10462,78298,194016,124208,0,0,0.0166447751688902,0.082468625539078,0.194736160861668,0.443531932258723,1.64700400180097,15.4092004920049,55.447242298756,67.7562242248358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
